Customer_ID,Vehicle_ID,Vehicle_Value,Policy_Tenure,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date
421,V421,100000,2,200,2024-09-21,2025-09-21,2027-09-21
422,V422,100000,1,100,2024-03-03,2025-03-03,2026-03-03
423,V423,100000,3,300,2024-07-03,2025-07-03,2028-07-02
424,V424,100000,1,100,2024-11-26,2025-11-26,2026-11-26
425,V425,100000,1,100,2024-02-29,2025-02-28,2026-02-28
426,V426,100000,3,300,2024-08-03,2025-08-03,2028-08-02
427,V427,100000,2,200,2024-09-06,2025-09-06,2027-09-06
428,V428,100000,4,400,2024-10-17,2025-10-17,2029-10-16
429,V429,100000,3,300,2024-06-27,2025-06-27,2028-06-26
430,V430,100000,2,200,2024-06-26,2025-06-26,2027-06-26
431,V431,100000,2,200,2024-09-19,2025-09-19,2027-09-19
432,V432,100000,3,300,2024-07-11,2025-07-11,2028-07-10
433,V433,100000,2,200,2024-11-29,2025-11-29,2027-11-29
434,V434,100000,2,200,2024-02-08,2025-02-07,2027-02-07
435,V435,100000,3,300,2024-03-08,2025-03-08,2028-03-07
436,V436,100000,4,400,2024-02-03,2025-02-02,2029-02-01
437,V437,100000,2,200,2024-12-16,2025-12-16,2027-12-16
438,V438,100000,2,200,2024-07-27,2025-07-27,2027-07-27
439,V439,100000,3,300,2024-01-31,2025-01-30,2028-01-30
440,V440,100000,2,200,2024-08-24,2025-08-24,2027-08-24
441,V441,100000,1,100,2024-03-12,2025-03-12,2026-03-12
442,V442,100000,2,200,2024-10-16,2025-10-16,2027-10-16
443,V443,100000,2,200,2024-12-07,2025-12-07,2027-12-07
444,V444,100000,1,100,2024-05-20,2025-05-20,2026-05-20
445,V445,100000,1,100,2024-05-05,2025-05-05,2026-05-05
446,V446,100000,3,300,2024-05-23,2025-05-23,2028-05-22
447,V447,100000,3,300,2024-05-13,2025-05-13,2028-05-12
448,V448,100000,2,200,2024-12-11,2025-12-11,2027-12-11
449,V449,100000,1,100,2024-03-15,2025-03-15,2026-03-15
450,V450,100000,2,200,2024-01-28,2025-01-27,2027-01-27
451,V451,100000,3,300,2024-09-12,2025-09-12,2028-09-11
452,V452,100000,1,100,2024-06-18,2025-06-18,2026-06-18
453,V453,100000,2,200,2024-01-27,2025-01-26,2027-01-26
454,V454,100000,3,300,2024-03-25,2025-03-25,2028-03-24
455,V455,100000,3,300,2024-03-02,2025-03-02,2028-03-01
456,V456,100000,1,100,2024-02-18,2025-02-17,2026-02-17
457,V457,100000,3,300,2024-09-10,2025-09-10,2028-09-09
458,V458,100000,4,400,2024-01-11,2025-01-10,2029-01-09
459,V459,100000,2,200,2024-12-11,2025-12-11,2027-12-11
460,V460,100000,3,300,2024-09-29,2025-09-29,2028-09-28
461,V461,100000,4,400,2024-07-10,2025-07-10,2029-07-09
462,V462,100000,3,300,2024-04-26,2025-04-26,2028-04-25
463,V463,100000,2,200,2024-04-04,2025-04-04,2027-04-04
464,V464,100000,4,400,2024-08-24,2025-08-24,2029-08-23
465,V465,100000,3,300,2024-09-11,2025-09-11,2028-09-10
466,V466,100000,1,100,2024-08-02,2025-08-02,2026-08-02
467,V467,100000,3,300,2024-07-25,2025-07-25,2028-07-24
468,V468,100000,2,200,2024-09-05,2025-09-05,2027-09-05
469,V469,100000,1,100,2024-05-02,2025-05-02,2026-05-02
470,V470,100000,3,300,2024-07-18,2025-07-18,2028-07-17
471,V471,100000,2,200,2024-01-07,2025-01-06,2027-01-06
472,V472,100000,4,400,2024-01-09,2025-01-08,2029-01-07
473,V473,100000,2,200,2024-11-27,2025-11-27,2027-11-27
474,V474,100000,1,100,2024-04-17,2025-04-17,2026-04-17
475,V475,100000,3,300,2024-04-10,2025-04-10,2028-04-09
476,V476,100000,3,300,2024-12-16,2025-12-16,2028-12-15
477,V477,100000,2,200,2024-01-31,2025-01-30,2027-01-30
478,V478,100000,3,300,2024-11-03,2025-11-03,2028-11-02
479,V479,100000,3,300,2024-10-11,2025-10-11,2028-10-10
480,V480,100000,2,200,2024-10-26,2025-10-26,2027-10-26
481,V481,100000,3,300,2024-03-17,2025-03-17,2028-03-16
482,V482,100000,3,300,2024-06-25,2025-06-25,2028-06-24
483,V483,100000,3,300,2024-06-11,2025-06-11,2028-06-10
484,V484,100000,3,300,2024-05-13,2025-05-13,2028-05-12
485,V485,100000,2,200,2024-03-21,2025-03-21,2027-03-21
486,V486,100000,4,400,2024-05-06,2025-05-06,2029-05-05
487,V487,100000,1,100,2024-05-29,2025-05-29,2026-05-29
488,V488,100000,2,200,2024-04-02,2025-04-02,2027-04-02
489,V489,100000,2,200,2024-07-25,2025-07-25,2027-07-25
490,V490,100000,3,300,2024-08-05,2025-08-05,2028-08-04
491,V491,100000,2,200,2024-01-14,2025-01-13,2027-01-13
492,V492,100000,1,100,2024-02-11,2025-02-10,2026-02-10
493,V493,100000,1,100,2024-05-06,2025-05-06,2026-05-06
494,V494,100000,2,200,2024-01-19,2025-01-18,2027-01-18
495,V495,100000,3,300,2024-11-28,2025-11-28,2028-11-27
496,V496,100000,3,300,2024-04-18,2025-04-18,2028-04-17
497,V497,100000,1,100,2024-08-01,2025-08-01,2026-08-01
498,V498,100000,3,300,2024-10-28,2025-10-28,2028-10-27
499,V499,100000,2,200,2024-12-13,2025-12-13,2027-12-13
500,V500,100000,2,200,2024-11-15,2025-11-15,2027-11-15
501,V501,100000,3,300,2024-10-02,2025-10-02,2028-10-01
502,V502,100000,1,100,2024-11-10,2025-11-10,2026-11-10
503,V503,100000,3,300,2024-01-04,2025-01-03,2028-01-03
504,V504,100000,3,300,2024-10-15,2025-10-15,2028-10-14
505,V505,100000,2,200,2024-05-25,2025-05-25,2027-05-25
506,V506,100000,3,300,2024-07-05,2025-07-05,2028-07-04
507,V507,100000,4,400,2024-04-09,2025-04-09,2029-04-08
508,V508,100000,1,100,2024-03-11,2025-03-11,2026-03-11
509,V509,100000,3,300,2024-11-14,2025-11-14,2028-11-13
510,V510,100000,3,300,2024-07-04,2025-07-04,2028-07-03
511,V511,100000,4,400,2024-02-11,2025-02-10,2029-02-09
512,V512,100000,3,300,2024-11-18,2025-11-18,2028-11-17
513,V513,100000,1,100,2024-08-17,2025-08-17,2026-08-17
514,V514,100000,3,300,2024-05-27,2025-05-27,2028-05-26
515,V515,100000,3,300,2024-11-11,2025-11-11,2028-11-10
516,V516,100000,4,400,2024-10-20,2025-10-20,2029-10-19
517,V517,100000,3,300,2024-04-23,2025-04-23,2028-04-22
518,V518,100000,4,400,2024-12-17,2025-12-17,2029-12-16
519,V519,100000,3,300,2024-10-03,2025-10-03,2028-10-02
520,V520,100000,2,200,2024-03-26,2025-03-26,2027-03-26
521,V521,100000,2,200,2024-06-14,2025-06-14,2027-06-14
522,V522,100000,3,300,2024-11-27,2025-11-27,2028-11-26
523,V523,100000,3,300,2024-05-23,2025-05-23,2028-05-22
524,V524,100000,4,400,2024-01-25,2025-01-24,2029-01-23
525,V525,100000,3,300,2024-06-14,2025-06-14,2028-06-13
526,V526,100000,1,100,2024-01-05,2025-01-04,2026-01-04
527,V527,100000,1,100,2024-11-12,2025-11-12,2026-11-12
528,V528,100000,3,300,2024-12-26,2025-12-26,2028-12-25
529,V529,100000,4,400,2024-05-21,2025-05-21,2029-05-20
530,V530,100000,1,100,2024-06-01,2025-06-01,2026-06-01
531,V531,100000,1,100,2024-08-05,2025-08-05,2026-08-05
532,V532,100000,3,300,2024-02-12,2025-02-11,2028-02-11
533,V533,100000,2,200,2024-06-11,2025-06-11,2027-06-11
534,V534,100000,2,200,2024-01-28,2025-01-27,2027-01-27
535,V535,100000,2,200,2024-03-23,2025-03-23,2027-03-23
536,V536,100000,1,100,2024-11-07,2025-11-07,2026-11-07
537,V537,100000,1,100,2024-09-26,2025-09-26,2026-09-26
538,V538,100000,3,300,2024-05-05,2025-05-05,2028-05-04
539,V539,100000,3,300,2024-12-29,2025-12-29,2028-12-28
540,V540,100000,2,200,2024-04-10,2025-04-10,2027-04-10
541,V541,100000,3,300,2024-12-14,2025-12-14,2028-12-13
542,V542,100000,2,200,2024-02-04,2025-02-03,2027-02-03
543,V543,100000,3,300,2024-04-16,2025-04-16,2028-04-15
544,V544,100000,3,300,2024-10-28,2025-10-28,2028-10-27
545,V545,100000,2,200,2024-02-11,2025-02-10,2027-02-10
546,V546,100000,3,300,2024-12-03,2025-12-03,2028-12-02
547,V547,100000,3,300,2024-12-16,2025-12-16,2028-12-15
548,V548,100000,1,100,2024-08-17,2025-08-17,2026-08-17
549,V549,100000,2,200,2024-07-08,2025-07-08,2027-07-08
550,V550,100000,1,100,2024-07-29,2025-07-29,2026-07-29
551,V551,100000,1,100,2024-02-05,2025-02-04,2026-02-04
552,V552,100000,1,100,2024-10-15,2025-10-15,2026-10-15
553,V553,100000,2,200,2024-02-17,2025-02-16,2027-02-16
554,V554,100000,2,200,2024-02-29,2025-02-28,2027-02-28
555,V555,100000,2,200,2024-05-29,2025-05-29,2027-05-29
556,V556,100000,4,400,2024-11-13,2025-11-13,2029-11-12
557,V557,100000,2,200,2024-04-16,2025-04-16,2027-04-16
558,V558,100000,2,200,2024-05-12,2025-05-12,2027-05-12
559,V559,100000,2,200,2024-03-09,2025-03-09,2027-03-09
560,V560,100000,3,300,2024-03-12,2025-03-12,2028-03-11
561,V561,100000,2,200,2024-12-01,2025-12-01,2027-12-01
562,V562,100000,3,300,2024-09-05,2025-09-05,2028-09-04
563,V563,100000,3,300,2024-09-05,2025-09-05,2028-09-04
564,V564,100000,1,100,2024-09-01,2025-09-01,2026-09-01
565,V565,100000,3,300,2024-04-03,2025-04-03,2028-04-02
566,V566,100000,2,200,2024-11-05,2025-11-05,2027-11-05
567,V567,100000,4,400,2024-11-02,2025-11-02,2029-11-01
568,V568,100000,3,300,2024-03-24,2025-03-24,2028-03-23
569,V569,100000,3,300,2024-10-17,2025-10-17,2028-10-16
570,V570,100000,2,200,2024-08-12,2025-08-12,2027-08-12
571,V571,100000,3,300,2024-10-13,2025-10-13,2028-10-12
572,V572,100000,3,300,2024-04-04,2025-04-04,2028-04-03
573,V573,100000,3,300,2024-05-26,2025-05-26,2028-05-25
574,V574,100000,2,200,2024-07-26,2025-07-26,2027-07-26
575,V575,100000,2,200,2024-12-30,2025-12-30,2027-12-30
576,V576,100000,4,400,2024-01-08,2025-01-07,2029-01-06
577,V577,100000,3,300,2024-12-16,2025-12-16,2028-12-15
578,V578,100000,2,200,2024-12-01,2025-12-01,2027-12-01
579,V579,100000,2,200,2024-12-15,2025-12-15,2027-12-15
580,V580,100000,1,100,2024-02-02,2025-02-01,2026-02-01
581,V581,100000,2,200,2024-04-13,2025-04-13,2027-04-13
582,V582,100000,1,100,2024-03-20,2025-03-20,2026-03-20
583,V583,100000,3,300,2024-01-03,2025-01-02,2028-01-02
584,V584,100000,2,200,2024-08-06,2025-08-06,2027-08-06
585,V585,100000,2,200,2024-04-15,2025-04-15,2027-04-15
586,V586,100000,1,100,2024-07-03,2025-07-03,2026-07-03
587,V587,100000,3,300,2024-12-14,2025-12-14,2028-12-13
588,V588,100000,2,200,2024-02-13,2025-02-12,2027-02-12
589,V589,100000,2,200,2024-06-16,2025-06-16,2027-06-16
590,V590,100000,4,400,2024-03-08,2025-03-08,2029-03-07
591,V591,100000,4,400,2024-12-24,2025-12-24,2029-12-23
592,V592,100000,2,200,2024-03-30,2025-03-30,2027-03-30
593,V593,100000,1,100,2024-05-28,2025-05-28,2026-05-28
594,V594,100000,2,200,2024-08-22,2025-08-22,2027-08-22
595,V595,100000,2,200,2024-08-15,2025-08-15,2027-08-15
596,V596,100000,3,300,2024-02-06,2025-02-05,2028-02-05
597,V597,100000,3,300,2024-11-15,2025-11-15,2028-11-14
598,V598,100000,2,200,2024-03-27,2025-03-27,2027-03-27
599,V599,100000,3,300,2024-09-12,2025-09-12,2028-09-11
600,V600,100000,2,200,2024-09-17,2025-09-17,2027-09-17
601,V601,100000,1,100,2024-10-05,2025-10-05,2026-10-05
602,V602,100000,3,300,2024-07-09,2025-07-09,2028-07-08
603,V603,100000,1,100,2024-12-25,2025-12-25,2026-12-25
604,V604,100000,2,200,2024-10-06,2025-10-06,2027-10-06
605,V605,100000,3,300,2024-12-14,2025-12-14,2028-12-13
606,V606,100000,2,200,2024-03-20,2025-03-20,2027-03-20
607,V607,100000,3,300,2024-04-12,2025-04-12,2028-04-11
608,V608,100000,3,300,2024-05-27,2025-05-27,2028-05-26
609,V609,100000,3,300,2024-11-22,2025-11-22,2028-11-21
610,V610,100000,2,200,2024-01-04,2025-01-03,2027-01-03
611,V611,100000,2,200,2024-02-28,2025-02-27,2027-02-27
612,V612,100000,2,200,2024-12-22,2025-12-22,2027-12-22
613,V613,100000,3,300,2024-08-31,2025-08-31,2028-08-30
614,V614,100000,4,400,2024-12-11,2025-12-11,2029-12-10
615,V615,100000,2,200,2024-12-19,2025-12-19,2027-12-19
616,V616,100000,1,100,2024-06-18,2025-06-18,2026-06-18
617,V617,100000,3,300,2024-04-30,2025-04-30,2028-04-29
618,V618,100000,3,300,2024-08-11,2025-08-11,2028-08-10
619,V619,100000,2,200,2024-11-29,2025-11-29,2027-11-29
620,V620,100000,2,200,2024-10-27,2025-10-27,2027-10-27
621,V621,100000,3,300,2024-05-26,2025-05-26,2028-05-25
622,V622,100000,1,100,2024-12-21,2025-12-21,2026-12-21
623,V623,100000,1,100,2024-11-23,2025-11-23,2026-11-23
624,V624,100000,1,100,2024-06-26,2025-06-26,2026-06-26
625,V625,100000,1,100,2024-11-13,2025-11-13,2026-11-13
626,V626,100000,2,200,2024-07-27,2025-07-27,2027-07-27
627,V627,100000,3,300,2024-12-05,2025-12-05,2028-12-04
628,V628,100000,2,200,2024-09-10,2025-09-10,2027-09-10
629,V629,100000,3,300,2024-02-20,2025-02-19,2028-02-19
630,V630,100000,1,100,2024-10-18,2025-10-18,2026-10-18
631,V631,100000,1,100,2024-08-12,2025-08-12,2026-08-12
632,V632,100000,3,300,2024-11-20,2025-11-20,2028-11-19
633,V633,100000,3,300,2024-05-22,2025-05-22,2028-05-21
634,V634,100000,3,300,2024-08-18,2025-08-18,2028-08-17
635,V635,100000,1,100,2024-01-10,2025-01-09,2026-01-09
636,V636,100000,3,300,2024-11-09,2025-11-09,2028-11-08
637,V637,100000,3,300,2024-06-26,2025-06-26,2028-06-25
638,V638,100000,2,200,2024-09-22,2025-09-22,2027-09-22
639,V639,100000,3,300,2024-11-28,2025-11-28,2028-11-27
640,V640,100000,3,300,2024-10-20,2025-10-20,2028-10-19
641,V641,100000,3,300,2024-03-29,2025-03-29,2028-03-28
642,V642,100000,1,100,2024-08-20,2025-08-20,2026-08-20
643,V643,100000,1,100,2024-11-22,2025-11-22,2026-11-22
644,V644,100000,2,200,2024-03-13,2025-03-13,2027-03-13
645,V645,100000,1,100,2024-05-22,2025-05-22,2026-05-22
646,V646,100000,3,300,2024-11-26,2025-11-26,2028-11-25
647,V647,100000,2,200,2024-02-16,2025-02-15,2027-02-15
648,V648,100000,3,300,2024-02-25,2025-02-24,2028-02-24
649,V649,100000,3,300,2024-02-06,2025-02-05,2028-02-05
650,V650,100000,1,100,2024-07-20,2025-07-20,2026-07-20
651,V651,100000,3,300,2024-02-12,2025-02-11,2028-02-11
652,V652,100000,3,300,2024-05-02,2025-05-02,2028-05-01
653,V653,100000,2,200,2024-02-25,2025-02-24,2027-02-24
654,V654,100000,1,100,2024-04-24,2025-04-24,2026-04-24
655,V655,100000,4,400,2024-07-18,2025-07-18,2029-07-17
656,V656,100000,3,300,2024-11-11,2025-11-11,2028-11-10
657,V657,100000,4,400,2024-01-20,2025-01-19,2029-01-18
658,V658,100000,3,300,2024-08-23,2025-08-23,2028-08-22
659,V659,100000,3,300,2024-06-01,2025-06-01,2028-05-31
660,V660,100000,2,200,2024-09-16,2025-09-16,2027-09-16
661,V661,100000,4,400,2024-07-01,2025-07-01,2029-06-30
662,V662,100000,3,300,2024-12-25,2025-12-25,2028-12-24
663,V663,100000,3,300,2024-05-18,2025-05-18,2028-05-17
664,V664,100000,4,400,2024-03-25,2025-03-25,2029-03-24
665,V665,100000,1,100,2024-06-21,2025-06-21,2026-06-21
666,V666,100000,1,100,2024-12-02,2025-12-02,2026-12-02
667,V667,100000,2,200,2024-05-28,2025-05-28,2027-05-28
668,V668,100000,2,200,2024-01-12,2025-01-11,2027-01-11
669,V669,100000,2,200,2024-08-01,2025-08-01,2027-08-01
670,V670,100000,4,400,2024-12-31,2025-12-31,2029-12-30
671,V671,100000,1,100,2024-04-12,2025-04-12,2026-04-12
672,V672,100000,1,100,2024-11-15,2025-11-15,2026-11-15
673,V673,100000,3,300,2024-06-26,2025-06-26,2028-06-25
674,V674,100000,1,100,2024-06-08,2025-06-08,2026-06-08
675,V675,100000,3,300,2024-04-20,2025-04-20,2028-04-19
676,V676,100000,3,300,2024-08-08,2025-08-08,2028-08-07
677,V677,100000,2,200,2024-06-21,2025-06-21,2027-06-21
678,V678,100000,3,300,2024-05-23,2025-05-23,2028-05-22
679,V679,100000,2,200,2024-06-11,2025-06-11,2027-06-11
680,V680,100000,3,300,2024-03-07,2025-03-07,2028-03-06
681,V681,100000,2,200,2024-08-26,2025-08-26,2027-08-26
682,V682,100000,2,200,2024-03-03,2025-03-03,2027-03-03
683,V683,100000,2,200,2024-11-14,2025-11-14,2027-11-14
684,V684,100000,3,300,2024-07-22,2025-07-22,2028-07-21
685,V685,100000,3,300,2024-03-02,2025-03-02,2028-03-01
686,V686,100000,4,400,2024-09-28,2025-09-28,2029-09-27
687,V687,100000,2,200,2024-07-27,2025-07-27,2027-07-27
688,V688,100000,3,300,2024-02-26,2025-02-25,2028-02-25
689,V689,100000,3,300,2024-12-04,2025-12-04,2028-12-03
690,V690,100000,3,300,2024-10-30,2025-10-30,2028-10-29
691,V691,100000,3,300,2024-03-11,2025-03-11,2028-03-10
692,V692,100000,3,300,2024-02-05,2025-02-04,2028-02-04
693,V693,100000,2,200,2024-06-04,2025-06-04,2027-06-04
694,V694,100000,4,400,2024-02-24,2025-02-23,2029-02-22
695,V695,100000,3,300,2024-09-15,2025-09-15,2028-09-14
696,V696,100000,4,400,2024-02-22,2025-02-21,2029-02-20
697,V697,100000,4,400,2024-04-10,2025-04-10,2029-04-09
698,V698,100000,1,100,2024-08-11,2025-08-11,2026-08-11
699,V699,100000,3,300,2024-05-01,2025-05-01,2028-04-30
700,V700,100000,3,300,2024-09-15,2025-09-15,2028-09-14
701,V701,100000,1,100,2024-06-28,2025-06-28,2026-06-28
702,V702,100000,1,100,2024-08-29,2025-08-29,2026-08-29
703,V703,100000,1,100,2024-12-16,2025-12-16,2026-12-16
704,V704,100000,3,300,2024-05-02,2025-05-02,2028-05-01
705,V705,100000,4,400,2024-09-05,2025-09-05,2029-09-04
706,V706,100000,3,300,2024-12-03,2025-12-03,2028-12-02
707,V707,100000,2,200,2024-04-16,2025-04-16,2027-04-16
708,V708,100000,2,200,2024-04-05,2025-04-05,2027-04-05
709,V709,100000,1,100,2024-04-05,2025-04-05,2026-04-05
710,V710,100000,3,300,2024-06-04,2025-06-04,2028-06-03
711,V711,100000,2,200,2024-05-22,2025-05-22,2027-05-22
712,V712,100000,2,200,2024-11-20,2025-11-20,2027-11-20
713,V713,100000,1,100,2024-05-08,2025-05-08,2026-05-08
714,V714,100000,2,200,2024-09-21,2025-09-21,2027-09-21
715,V715,100000,3,300,2024-03-01,2025-03-01,2028-02-29
716,V716,100000,1,100,2024-07-18,2025-07-18,2026-07-18
717,V717,100000,2,200,2024-06-06,2025-06-06,2027-06-06
718,V718,100000,2,200,2024-02-06,2025-02-05,2027-02-05
719,V719,100000,2,200,2024-01-24,2025-01-23,2027-01-23
720,V720,100000,2,200,2024-11-07,2025-11-07,2027-11-07
721,V721,100000,1,100,2024-04-29,2025-04-29,2026-04-29
722,V722,100000,1,100,2024-07-13,2025-07-13,2026-07-13
723,V723,100000,1,100,2024-12-11,2025-12-11,2026-12-11
724,V724,100000,1,100,2024-02-19,2025-02-18,2026-02-18
725,V725,100000,3,300,2024-03-25,2025-03-25,2028-03-24
726,V726,100000,2,200,2024-02-18,2025-02-17,2027-02-17
727,V727,100000,1,100,2024-11-16,2025-11-16,2026-11-16
728,V728,100000,3,300,2024-02-16,2025-02-15,2028-02-15
729,V729,100000,3,300,2024-02-09,2025-02-08,2028-02-08
730,V730,100000,2,200,2024-03-06,2025-03-06,2027-03-06
731,V731,100000,3,300,2024-06-26,2025-06-26,2028-06-25
732,V732,100000,2,200,2024-10-26,2025-10-26,2027-10-26
733,V733,100000,2,200,2024-10-08,2025-10-08,2027-10-08
734,V734,100000,1,100,2024-08-29,2025-08-29,2026-08-29
735,V735,100000,2,200,2024-08-09,2025-08-09,2027-08-09
736,V736,100000,3,300,2024-04-27,2025-04-27,2028-04-26
737,V737,100000,2,200,2024-04-26,2025-04-26,2027-04-26
738,V738,100000,1,100,2024-07-26,2025-07-26,2026-07-26
739,V739,100000,2,200,2024-03-19,2025-03-19,2027-03-19
740,V740,100000,3,300,2024-10-31,2025-10-31,2028-10-30
741,V741,100000,4,400,2024-03-09,2025-03-09,2029-03-08
742,V742,100000,3,300,2024-12-17,2025-12-17,2028-12-16
743,V743,100000,1,100,2024-07-31,2025-07-31,2026-07-31
744,V744,100000,3,300,2024-05-10,2025-05-10,2028-05-09
745,V745,100000,3,300,2024-07-14,2025-07-14,2028-07-13
746,V746,100000,1,100,2024-09-24,2025-09-24,2026-09-24
747,V747,100000,3,300,2024-04-26,2025-04-26,2028-04-25
748,V748,100000,3,300,2024-03-27,2025-03-27,2028-03-26
749,V749,100000,3,300,2024-08-16,2025-08-16,2028-08-15
750,V750,100000,2,200,2024-10-31,2025-10-31,2027-10-31
751,V751,100000,3,300,2024-08-25,2025-08-25,2028-08-24
752,V752,100000,2,200,2024-01-18,2025-01-17,2027-01-17
753,V753,100000,1,100,2024-08-25,2025-08-25,2026-08-25
754,V754,100000,3,300,2024-05-05,2025-05-05,2028-05-04
755,V755,100000,3,300,2024-12-31,2025-12-31,2028-12-30
756,V756,100000,4,400,2024-05-01,2025-05-01,2029-04-30
757,V757,100000,2,200,2024-01-06,2025-01-05,2027-01-05
758,V758,100000,3,300,2024-10-14,2025-10-14,2028-10-13
759,V759,100000,3,300,2024-12-14,2025-12-14,2028-12-13
760,V760,100000,1,100,2024-05-23,2025-05-23,2026-05-23
761,V761,100000,3,300,2024-08-26,2025-08-26,2028-08-25
762,V762,100000,2,200,2024-07-25,2025-07-25,2027-07-25
763,V763,100000,3,300,2024-03-07,2025-03-07,2028-03-06
764,V764,100000,2,200,2024-05-14,2025-05-14,2027-05-14
765,V765,100000,3,300,2024-03-04,2025-03-04,2028-03-03
766,V766,100000,3,300,2024-03-05,2025-03-05,2028-03-04
767,V767,100000,2,200,2024-11-05,2025-11-05,2027-11-05
768,V768,100000,2,200,2024-07-19,2025-07-19,2027-07-19
769,V769,100000,3,300,2024-08-12,2025-08-12,2028-08-11
770,V770,100000,3,300,2024-11-14,2025-11-14,2028-11-13
771,V771,100000,1,100,2024-09-21,2025-09-21,2026-09-21
772,V772,100000,1,100,2024-02-06,2025-02-05,2026-02-05
773,V773,100000,2,200,2024-03-02,2025-03-02,2027-03-02
774,V774,100000,2,200,2024-05-09,2025-05-09,2027-05-09
775,V775,100000,3,300,2024-02-29,2025-02-28,2028-02-28
776,V776,100000,2,200,2024-08-08,2025-08-08,2027-08-08
777,V777,100000,3,300,2024-01-31,2025-01-30,2028-01-30
778,V778,100000,2,200,2024-02-22,2025-02-21,2027-02-21
779,V779,100000,3,300,2024-03-19,2025-03-19,2028-03-18
780,V780,100000,3,300,2024-12-12,2025-12-12,2028-12-11
781,V781,100000,1,100,2024-06-25,2025-06-25,2026-06-25
782,V782,100000,4,400,2024-01-06,2025-01-05,2029-01-04
783,V783,100000,2,200,2024-09-10,2025-09-10,2027-09-10
784,V784,100000,2,200,2024-07-13,2025-07-13,2027-07-13
785,V785,100000,3,300,2024-11-23,2025-11-23,2028-11-22
786,V786,100000,1,100,2024-09-25,2025-09-25,2026-09-25
787,V787,100000,1,100,2024-04-14,2025-04-14,2026-04-14
788,V788,100000,1,100,2024-11-27,2025-11-27,2026-11-27
789,V789,100000,3,300,2024-10-03,2025-10-03,2028-10-02
790,V790,100000,3,300,2024-11-06,2025-11-06,2028-11-05
791,V791,100000,3,300,2024-05-26,2025-05-26,2028-05-25
792,V792,100000,2,200,2024-10-18,2025-10-18,2027-10-18
793,V793,100000,3,300,2024-02-05,2025-02-04,2028-02-04
794,V794,100000,1,100,2024-08-23,2025-08-23,2026-08-23
795,V795,100000,2,200,2024-11-10,2025-11-10,2027-11-10
796,V796,100000,3,300,2024-04-09,2025-04-09,2028-04-08
797,V797,100000,2,200,2024-12-05,2025-12-05,2027-12-05
798,V798,100000,2,200,2024-05-22,2025-05-22,2027-05-22
799,V799,100000,3,300,2024-11-02,2025-11-02,2028-11-01
800,V800,100000,3,300,2024-03-24,2025-03-24,2028-03-23
801,V801,100000,2,200,2024-03-12,2025-03-12,2027-03-12
802,V802,100000,3,300,2024-01-26,2025-01-25,2028-01-25
803,V803,100000,2,200,2024-04-08,2025-04-08,2027-04-08
804,V804,100000,3,300,2024-02-09,2025-02-08,2028-02-08
805,V805,100000,3,300,2024-12-22,2025-12-22,2028-12-21
806,V806,100000,3,300,2024-09-09,2025-09-09,2028-09-08
